Code,Customer,Postcode,Product,Transport / 1000,Annual Volume,lat,lon
D9999,Dawn Dunbia - Treburley,PL15 9PU, BOX070/102/YPB/1100G/500P ,139.5,4600,50.5742199,-4.33408
D9999,Dawn Dunbia - Treburley,PL15 9PU, BOX001/102/DWBH/1000G/540P ,129.1666667,183400,50.5742199,-4.33408
D9999,Dawn Dunbia - Treburley,PL15 9PU, BOX001/102/LPB/1250G/1000P ,69.75,243000,50.5742199,-4.33408
D9999,Dawn Dunbia - Treburley,PL15 9PU, BOX001/101/YPL/D9999/03/950G ,93,7000,50.5742199,-4.33408
D9999,Dawn Dunbia - Treburley,PL15 9PU, BOX001/101/NPL/D9999/01/1000G ,93,700,50.5742199,-4.33408
D9999,Dawn Dunbia - Treburley,PL15 9PU, BOX076/102/YPL/950G/1000P ,69.75,0,50.5742199,-4.33408
D9999,Dawn Dunbia - Treburley,PL15 9PU, BOX076/102/YPB/950G/1000P ,69.75,0,50.5742199,-4.33408
D9999,Dawn Dunbia - Treburley,PL15 9PU, BOX001/101/NPL/D9999/38/1000G ,93,7500,50.5742199,-4.33408
D9999,Dawn Dunbia - Treburley,PL15 9PU, BOX001/101/NPL/D9999/16/950G ,93,0,50.5742199,-4.33408
D9999,Dawn Dunbia - Treburley,PL15 9PU, BOX001/101/NPL/D9999/23/1000G ,93,0,50.5742199,-4.33408
D9999,Dawn Dunbia - Treburley,PL15 9PU, BOX001/101/NPL/D9999/34/1000G ,93,0,50.5742199,-4.33408
D9999,Dawn Dunbia - Treburley,PL15 9PU, BOX001/101/NPL/D9999/04/1000G ,93,0,50.5742199,-4.33408
D9999,Dawn Dunbia - Treburley,PL15 9PU, BOX001/102/YPL/1000G/1000P ,69.75,289000,50.5742199,-4.33408
D9999,Dawn Dunbia - Treburley,PL15 9PU, BOX054/102/NPL/GENPRT/01/800G ,48.4375,5750,50.5742199,-4.33408
D9999,Dawn Dunbia - Treburley,PL15 9PU, BOX054/102/NPB/900G/1440P ,48.4375,4350,50.5742199,-4.33408
D0096,Diaper,IP14 3JN, BOX005/102/NPB/1000G/1500P ,15.27777778,,52.2194965,0.943894
D0096,Diaper,IP14 3JN, BOX005/102/YPB/1000G/1500P ,15.27777778,,52.2194965,0.943894
D0096,Diaper,IP14 3JN, BOX024/102/NPB/750G/1800P ,11.45833333,,52.2194965,0.943894
D0096,Diaper,IP14 3JN, BOX024/102/NPL/750G/1800P ,11.45833333,,52.2194965,0.943894
D0096,Diaper,IP14 3JN, BOX041/102/NPL/900G/1500P ,15.27777778,,52.2194965,0.943894
D0096,Diaper,IP14 3JN, BOX041/102/NPL/D0096/01/900G ,15.27777778,,52.2194965,0.943894
D0096,Diaper,IP14 3JN, BOX041/102/NPL/D0096/02/900G ,15.27777778,,52.2194965,0.943894
D0096,Diaper,IP14 3JN, BOX041/102/NPL/D0096/03/900G ,15.27777778,,52.2194965,0.943894
D0097,DIBS,TW7 6DT, BOX011/101/NPB/800G/2000P ,27.83333333,76400,51.46875,-0.33291
D0097,DIBS,TW7 6DT, BOX011/101/NPL/D0097/01/800G ,27.83333333,16200,51.46875,-0.33291
D0097,Dibs,TW7 6DT, Box028 base ,20.61728395,,51.46875,-0.33291
D0097,Dibs,TW7 6DT, Box028 printed lid ,20.61728395,,51.46875,-0.33291
D0106,Direct Poultry,PR4 0TT, BOX004/101/NPB/800G/3600P ,3.675213675,0,53.83534345,-2.8289892
D0106,Direct Poultry,PR4 0TT, BOX004/101/NPL/800G/3600P ,3.675213675,0,53.83534345,-2.8289892
D0106,Direct Poultry,PR4 0TT, BOX006/101/NPB/950G/1200P ,11.02564103,7500,53.83534345,-2.8289892
D0106,Direct Poultry,PR4 0TT, BOX006/101/NPL/700G/1200P ,11.02564103,7500,53.83534345,-2.8289892
D0106,Direct Poultry,PR4 0TT, BOX011/101/NPB/800G/1600P ,8.269230769,195000,53.83534345,-2.8289892
D0106,Direct Poultry,PR4 0TT, BOX011/101/NPL/800G/1600P ,8.269230769,195000,53.83534345,-2.8289892
D0106,Direct Poultry,PR4 0TT, BOXF500/101/DPB/850G/2240P ,5.906593407,25000,53.83534345,-2.8289892
D0106,Direct Poultry,PR4 0TT, BOXF500/101/DPL/700G/2240P ,5.906593407,25000,53.83534345,-2.8289892
D0113,DMP,BT29 4RS, BOX001/102/LPB/1000G/1120P ,44.64285714,2200,54.6231269,-6.2791072
D0113,DMP,BT29 4RS, BOX001/102/YPL/1000G/1120P ,44.64285714,6700,54.6231269,-6.2791072
D0113,DMP,BT29 4RS, BOX008/101/NPL/D0113/01/850G ,50,0,54.6231269,-6.2791072
D0113,DMP,BT29 4RS, BOX008/102/NPL/850G/750P ,66.66666667,19900,54.6231269,-6.2791072
D0113,DMP,BT29 4RS, BOX016/102/YPB/1000G/1080P ,46.2962963,0,54.6231269,-6.2791072
D0113,DMP,BT29 4RS, BOX016/102/YPL/1000G/1080P ,46.2962963,0,54.6231269,-6.2791072
D0113,DMP,BT29 4RS, BOX054/102/NPB/900G/1440P ,34.72222222,43200,54.6231269,-6.2791072
D0113,DMP,BT29 4RS, BOX054/102/NPL/GENPRT/01/800G ,50,44600,54.6231269,-6.2791072
D0113,DMP,BT29 4RS, BOX056/102/YPB/1100G/540P ,92.59259259,0,54.6231269,-6.2791072
D0113,DMP,BT29 4RS, BOX056/102/YPL/1000G/540P ,92.59259259,0,54.6231269,-6.2791072
D0113,DMP,BT29 4RS, BOX060/102/NPB/1050G/600P ,83.33333333,18000,54.6231269,-6.2791072
D0116,Doherty and Gray,BT42 4QJ, BOX001/102/LPB/1000G/1120P ,44.64285714,5600,54.8737096,-6.2304639
D0116,Doherty and Gray,BT42 4QJ, BOX001/102/NPL/D0004/01/950G ,50,4700,54.8737096,-6.2304639
D0116,Doherty and Gray,BT42 4QJ, BOX001/102/YPL/1000G/1120P ,44.64285714,0,54.8737096,-6.2304639
D0116,Doherty and Gray,BT42 4QJ, BOX011/101/NPB/800G/2000P ,25,0,54.8737096,-6.2304639
D0116,Doherty and Gray,BT42 4QJ, BOX011/101/NPL/800G/2000P ,25,0,54.8737096,-6.2304639
D0116,Doherty and Gray,BT42 4QJ, BOX056/102/YPB/1100G/540P ,92.59259259,0,54.8737096,-6.2304639
D0116,Doherty and Gray,BT42 4QJ, BOX056/102/YPL/1000G/540P ,92.59259259,0,54.8737096,-6.2304639
D0116,Doherty and Gray,BT42 4QJ, BOX060/102/NPB/1050G/680P ,73.52941176,36000,54.8737096,-6.2304639
D0116,Doherty and Gray,BT42 4QJ, BOX060/102/NPL/D0116/01/1250G ,50,4000,54.8737096,-6.2304639
D0116,Doherty and Gray,BT42 4QJ, BOX060/102/NPL/D0116/02/1250G ,50,28800,54.8737096,-6.2304639
D0116,Doherty and Gray,BT42 4QJ, BOX060/102/NPL/D0116/03/1250G ,50,3200,54.8737096,-6.2304639
D0116,Doherty and Gray,BT42 4QJ, BOX076/101/YPL/D0116/01/1000G ,50,0,54.8737096,-6.2304639
D0116,Doherty and Gray,BT42 4QJ, BOX076/101/YPL/D0116/02/1000G ,50,0,54.8737096,-6.2304639
D0116,Doherty and Gray,BT42 4QJ, BOX076/102/YPB/1000G/1000P(2) ,50,0,54.8737096,-6.2304639
D0116,Doherty and Gray,BT42 4QJ, BOX076/102/YPL/1000G/1000P ,50,0,54.8737096,-6.2304639
D9999,Dunbia - BASE COST EXWORKS,n/a, NEW size Coffin lid - Plain ,,5000,,
D9999,Dunbia - BASE COST EXWORKS,n/a, NEW size Coffin lid - Print ,,5000,,
D9999,Dunbia - BASE COST EXWORKS,n/a, NEW size Coffin lid - Plain ,,5000,,
D9999,Dunbia - BASE COST EXWORKS,n/a, NEW size Coffin lid - Print ,,5000,,
D9999,Dunbia - BASE COST EXWORKS,n/a, NEW size Coffin base ,,5000,,
D9999,Dunbia - Cardington,MK44 3SB, NEW size Coffin lid - Plain ,27.33333333,5000,52.12956,-0.4117199
D9999,Dunbia - Cardington,MK44 3SB, NEW size Coffin lid - Print ,27.33333333,5000,52.12956,-0.4117199
D9999,Dunbia - Cardington,MK44 3SB, NEW size Coffin lid - Plain ,27.33333333,5000,52.12956,-0.4117199
D9999,Dunbia - Cardington,MK44 3SB, NEW size Coffin lid - Print ,27.33333333,5000,52.12956,-0.4117199
D9999,Dunbia - Cardington,MK44 3SB, NEW size Coffin base ,27.33333333,5000,52.12956,-0.4117199
D9999,Dunbia - Highland,KA21 5JQ, NEW size Coffin lid - Plain ,87.2,5000,55.63362,-4.77212
D9999,Dunbia - Highland,KA21 5JQ, NEW size Coffin lid - Print ,87.2,5000,55.63362,-4.77212
D9999,Dunbia - Highland,KA21 5JQ, NEW size Coffin lid - Plain ,87.2,5000,55.63362,-4.77212
D9999,Dunbia - Highland,KA21 5JQ, NEW size Coffin lid - Print ,87.2,5000,55.63362,-4.77212
D9999,Dunbia - Highland,KA21 5JQ, NEW size Coffin base ,87.2,5000,55.63362,-4.77212
D0193,Dunbia - Ireland,KA21 5JQ, NEW size Coffin lid - Plain ,106.6666667,5000,55.63362,-4.77212
D0193,Dunbia - Ireland,KA21 5JQ, NEW size Coffin lid - Print ,106.6666667,5000,55.63362,-4.77212
D0193,Dunbia - Ireland,KA21 5JQ, NEW size Coffin lid - Plain ,106.6666667,5000,55.63362,-4.77212
D0193,Dunbia - Ireland,KA21 5JQ, NEW size Coffin lid - Print ,106.6666667,5000,55.63362,-4.77212
D0193,Dunbia - Ireland,KA21 5JQ, NEW size Coffin base ,106.6666667,5000,55.63362,-4.77212
D9999,Dunbia - Preston,PR5 6AJ, NEW size Coffin lid - Plain ,67,5000,53.7165118,-2.653044867
D9999,Dunbia - Preston,PR5 6AJ, NEW size Coffin lid - Print ,67,5000,53.7165118,-2.653044867
D9999,Dunbia - Preston,PR5 6AJ, NEW size Coffin lid - Plain ,67,5000,53.7165118,-2.653044867
D9999,Dunbia - Preston,PR5 6AJ, NEW size Coffin lid - Print ,67,5000,53.7165118,-2.653044867
D9999,Dunbia - Preston,PR5 6AJ, NEW size Coffin base ,67,5000,53.7165118,-2.653044867
D9999,Dunbia - Sawley,BB7 4LH, NEW size Coffin lid - Plain ,39.083,5000,53.92012,-2.30852
D9999,Dunbia - Sawley,BB7 4LH, NEW size Coffin lid - Print ,39.083,5000,53.92012,-2.30852
D9999,Dunbia - Sawley,BB7 4LH, NEW size Coffin lid - Plain ,39.083,5000,53.92012,-2.30852
D9999,Dunbia - Sawley,BB7 4LH, NEW size Coffin lid - Print ,39.083,5000,53.92012,-2.30852
D9999,Dunbia - Sawley,BB7 4LH, NEW size Coffin base ,39.083,5000,53.92012,-2.30852
D9999,Dunbia - Treburley,PL15 9PU, NEW size Coffin lid - Plain ,93,5000,50.5742199,-4.33408
D9999,Dunbia - Treburley,PL15 9PU, NEW size Coffin lid - Print ,93,5000,50.5742199,-4.33408
D9999,Dunbia - Treburley,PL15 9PU, NEW size Coffin lid - Plain ,93,5000,50.5742199,-4.33408
D9999,Dunbia - Treburley,PL15 9PU, NEW size Coffin lid - Print ,93,5000,50.5742199,-4.33408
D9999,Dunbia - Treburley,PL15 9PU, NEW size Coffin base ,93,5000,50.5742199,-4.33408
E0095,Enterfoods,AB43 9TD, BoxF500 base ,22.66483516,,57.68924,-2.00037
E0095,Enterfoods,AB43 9TD, BoxF500 lid ,22.66483516,,57.68924,-2.00037
E0095,Enterfoods,AB43 9TD, Box046 900g base ,59.72850679,83700,57.68924,-2.00037
E0095,Enterfoods,AB43 9TD, BoxF504 750g lid ,59.72850679,,57.68924,-2.00037
E0095,Enterfoods,AB43 9TD, Box74 base ,52.88461538,,57.68924,-2.00037
E0095,Enterfoods,AB43 9TD, Box 74 lid ,52.88461538,,57.68924,-2.00037
E0095,Enterfoods,AB43 9TD, BoxF500 base ,22.66483516,,57.68924,-2.00037
E0095,Enterfoods,AB43 9TD, BoxF500 lid ,22.66483516,25200,57.68924,-2.00037
E0095,Enterfoods,AB43 9TD, Box046 900g base ,59.72850679,,57.68924,-2.00037
E0095,Enterfoods,AB43 9TD, BoxF504 750g lid ,59.72850679,102600,57.68924,-2.00037
E0095,Enterfoods,AB43 9TD, Box74 base ,52.88461538,,57.68924,-2.00037
E0095,Enterfoods,AB43 9TD, Box 74 lid ,52.88461538,,57.68924,-2.00037
E0095,Enterfoods,AB43 9TD, Box088 102 DPB 850g 1800P ,28.20512821,,57.68924,-2.00037
E0095,Enterfoods,AB43 9TD, Box088 102 DPL 850G 1800P ,28.20512821,,57.68924,-2.00037
F0019,Fairfax,NW5 3EZ, BOX001/101/LPB/1000G/1240P ,14.44892473,1094200,52.483649,1.712318
F0019,Fairfax,NW5 3EZ, BOX001/101/YPL/1000G/1250P ,14.33333333,211700,52.483649,1.712318
F0019,Fairfax,NW5 3EZ, BOX007/101/NPB/950G/1120P ,15.99702381,211700,52.483649,1.712318
F0019,Fairfax,NW5 3EZ, BOX007/101/NPL/900G/1120P ,15.99702381,122800,52.483649,1.712318
F0019,Fairfax,NW5 3EZ, BOX027/101/NPB/850G/1440P ,12.44212963,16800,52.483649,1.712318
F0019,Fairfax,NW5 3EZ, BOX027/101/NPL/700G/1440P ,12.44212963,0,52.483649,1.712318
F0019,Fairfax,NW5 3EZ, BOX036/101/YPO/900G/1320P ,13.57323232,18000,52.483649,1.712318
F0019,Fairfax,NW5 3EZ, BOX037/101/YPB/1000G/1120P ,15.99702381,0,52.483649,1.712318
F0019,Fairfax,NW5 3EZ, BOX038/101/YPB/900G/1120P ,15.99702381,0,52.483649,1.712318
F0019,Fairfax,NW5 3EZ, BOX039/101/NPL/900G/1500P ,11.94444444,0,52.483649,1.712318
F0019,Fairfax,NW5 3EZ, BOX001/101/LPB/1000G/1240P ,0,1094200,52.483649,1.712318
F0019,Fairfax,NW5 3EZ, BOX001/101/YPL/1000G/1250P ,0,211700,52.483649,1.712318
F0019,Fairfax,NW5 3EZ, Box001/102/YPB/100G/1120P ,0,211700,52.483649,1.712318
F0019,Fairfax,NW5 3EZ, BOX007/101/NPB/950G/1120P ,0,211700,52.483649,1.712318
F0019,Fairfax,NW5 3EZ, BOX007/101/NPL/900G/1120P ,0,122800,52.483649,1.712318
F0019,Fairfax,NW5 3EZ, BOX007/101/NPL/800G/1120P ,0,122800,52.483649,1.712318
F0019,Fairfax,NW5 3EZ, BOX027/101/NPB/850G/1440P ,0,16800,52.483649,1.712318
F0019,Fairfax,NW5 3EZ, BOX027/101/NPL/700G/1440P ,0,0,52.483649,1.712318
F0019,Fairfax,NW5 3EZ, BOX036/101/YPO/900G/1320P ,0,18000,52.483649,1.712318
F0019,Fairfax,NW5 3EZ, BOX037/101/YPB/1000G/1120P ,0,0,52.483649,1.712318
F0019,Fairfax,NW5 3EZ, BOX038/101/YPB/900G/1120P ,0,0,52.483649,1.712318
F0019,Fairfax,NW5 3EZ, BOX039/101/NPL/900G/1500P ,0,0,52.483649,1.712318
F0019,Fairfax,NW5 3EZ, Layer Card ,46.66666667,10000,52.483649,1.712318
F0023,FALFISH Fishbox - Project,TR15 1SS, F500 102 LP Base ,11.06770833,250000,50.2448059,-5.2181997
F0023,FALFISH Fishbox - Project,TR15 1SS, F500 102 Lid ,11.06770833,250000,50.2448059,-5.2181997
F0023,FALFISH Fishbox - Project,TR15 1SS, F501 102 LP Base ,12.2974537,710000,50.2448059,-5.2181997
F0023,FALFISH Fishbox - Project,TR15 1SS, F501 102 Lid ,12.2974537,710000,50.2448059,-5.2181997
F0023,FALFISH Fishbox - Project,TR15 1SS, F502 102 LP Base ,20.23809524,210000,50.2448059,-5.2181997
F0023,FALFISH Fishbox - Project,TR15 1SS, F502 102 Lid ,20.23809524,210000,50.2448059,-5.2181997
F0070,Fishco,BD6 7DD, BoxF500base ,26.5625,,52.453465,1.732509
F0070,Fishco,BD6 7DD, BoxF500lid ,26.5625,,52.453465,1.732509
F0070,Fishco,BD6 7DD, BoxF501base ,33.05555556,,52.453465,1.732509
F0070,Fishco,BD6 7DD, BoxF501lid ,33.05555556,,52.453465,1.732509
F0070,Fishco,BD6 7DD, BoxF502base ,42.5,,52.453465,1.732509
F0070,Fishco,BD6 7DD, BoxF502lid ,42.5,,52.453465,1.732509
F0098,Foyle - Campsie,BT47 6XT, BOX001/102/LPB/1000G/1120P ,62.09677419,6500,55.0367,-7.2578
F0098,Foyle - Campsie,BT47 6XT, BOX001/102/YPL/F0097/01/1000G ,68.75,51800,55.0367,-7.2578
F0098,Foyle - Campsie,BT47 6XT, BOX016/102/YPB/1000G/1080P ,71.2962963,61600,55.0367,-7.2578
F0098,Foyle - Campsie,BT47 6XT, BOX016/102/YPL/1000G/1080P ,71.2962963,60500,55.0367,-7.2578
F0098,Foyle - Campsie,BT47 6XT, BOX016/102/YPL/F0097/01/1000G ,71.2962963,22700,55.0367,-7.2578
F0101,Foyle - Donegal,BT47 6XT, BOX001/102/LPB/1000G/1120P ,79.83870968,8600,55.0367,-7.2578
F0101,Foyle - Donegal,BT47 6XT, BOX001/102/YPL/F0097/01/1000G ,88.39285714,15100,55.0367,-7.2578
F0101,Foyle - Donegal,BT47 6XT, BOX016/102/YPB/1000G/1080P ,91.66666667,51500,55.0367,-7.2578
F0101,Foyle - Donegal,BT47 6XT, BOX016/102/YPL/1000G/1080P ,91.66666667,7800,55.0367,-7.2578
F0101,Foyle - Donegal,BT47 6XT, BOX016/102/YPL/F0097/01/1000G ,91.66666667,44200,55.0367,-7.2578
F0105,Foyle - Gloucester,GL14 2PH, BOX001/102/LPB/1000G/1120P ,46.57258065,1500,51.82624693,-2.51175326
F0105,Foyle - Gloucester,GL14 2PH, BOX001/102/YPL/1000G/1120P ,53.47222222,46300,51.82624693,-2.51175326
F0105,Foyle - Gloucester,GL14 2PH, BOX001/102/YPL/F0097/01/1000G ,51.5625,6900,51.82624693,-2.51175326
F0105,Foyle - Gloucester,GL14 2PH, BOX016/102/YPB/1000G/1080P ,53.47222222,7800,51.82624693,-2.51175326
F0105,Foyle - Gloucester,GL14 2PH, BOX016/102/YPL/1000G/1080P ,53.47222222,7700,51.82624693,-2.51175326
F0105,Foyle - Gloucester,GL14 2PH, BOX016/102/YPL/F0097/01/1000G ,53.47222222,7800,51.82624693,-2.51175326
F0102,Foyle - Ingredients,BT79 0BQ, BOX001/102/LPB/1000G/1120P ,62.09677419,8600,54.576937,-7.279503
F0102,Foyle - Ingredients,BT79 0BQ, BOX001/102/YPL/F0097/01/1000G ,68.75,22700,54.576937,-7.279503
F0107,Foyle - Melton Mowbray,LE14 3PR, BOX001/102/LPB/1000G/1120P ,41.12903226,2200,52.7851894,-1.0334146
F0107,Foyle - Melton Mowbray,LE14 3PR, BOX001/102/YPL/F0097/01/1000G ,45.53571429,24900,52.7851894,-1.0334146
F0107,Foyle - Melton Mowbray,LE14 3PR, BOX016/102/YPB/1000G/1080P ,47.22222222,0,52.7851894,-1.0334146
F0107,Foyle - Melton Mowbray,LE14 3PR, BOX016/102/YPL/1000G/1080P ,47.22222222,111600,52.7851894,-1.0334146
F0107,Foyle - Melton Mowbray,LE14 3PR, BOX016/102/YPL/F0097/01/1000G ,47.22222222,38900,52.7851894,-1.0334146
F0104,Foyle - Omagh,BT79 0BQ, BOX001/102/LPB/1000G/1120P ,62.09677419,5400,54.576937,-7.279503
F0104,Foyle - Omagh,BT79 0BQ, BOX001/102/YPL/F0097/01/1000G ,68.75,35100,54.576937,-7.279503
F0104,Foyle - Omagh,BT79 0BQ, BOX016/102/YPB/1000G/1080P ,71.2962963,362800,54.576937,-7.279503
F0104,Foyle - Omagh,BT79 0BQ, BOX016/102/YPL/1000G/1080P ,71.2962963,363500,54.576937,-7.279503
F0104,Foyle - Omagh,BT79 0BQ, BOX016/102/YPL/F0097/01/1000G ,71.2962963,653600,54.576937,-7.279503
F0098,Foyle Campsie,BT47 6XT, New Base ,53.33333333,,55.0367,-7.2578
F0098,Foyle Campsie,BT47 6XT, New Plain lid ,53.33333333,,55.0367,-7.2578
F0098,Foyle Campsie,BT47 6XT, New Printed lid ,53.33333333,,55.0367,-7.2578
F0101,Foyle Donegal,BT47 6XT, New Base ,66.66666667,,55.0367,-7.2578
F0101,Foyle Donegal,BT47 6XT, New Plain lid ,66.66666667,,55.0367,-7.2578
F0101,Foyle Donegal,BT47 6XT, New Printed lid ,66.66666667,,55.0367,-7.2578
F0105,Foyle Gloucester,GL14 2PH, New Base ,38.5,,51.82624693,-2.51175326
F0105,Foyle Gloucester,GL14 2PH, New Plain lid ,38.5,,51.82624693,-2.51175326
F0105,Foyle Gloucester,GL14 2PH, New Printed lid ,38.5,,51.82624693,-2.51175326
F0107,Foyle Melton,LE14 3PR, New Base ,47.22222222,,52.7851894,-1.0334146
F0107,Foyle Melton,LE14 3PR, New Plain lid ,47.22222222,,52.7851894,-1.0334146
F0107,Foyle Melton,LE14 3PR, New Printed lid ,47.22222222,,52.7851894,-1.0334146
F0104,Foyle Omagh,BT79 0BQ, New Base ,74.07407407,,54.576937,-7.279503
F0104,Foyle Omagh,BT79 0BQ, New Plain lid ,74.07407407,,54.576937,-7.279503
F0104,Foyle Omagh,BT79 0BQ, New Printed lid ,74.07407407,,54.576937,-7.279503
F0114,Frank Bird,CA10 1NB, BOX006/101/NPB/1050G/840P ,12.77056277,197000,54.69212773,-2.662312817
F0114,Frank Bird,CA10 1NB, BOX006/101/NPL/800G/900P ,11.91919192,168800,54.69212773,-2.662312817
F0114,Frank Bird,CA10 1NB, BOX011/101/NPB/800G/1600P ,6.704545455,168800,54.69212773,-2.662312817
F0114,Frank Bird,CA10 1NB, BOX011/101/NPL/800G/1600P ,6.704545455,210300,54.69212773,-2.662312817
F0114,Frank Bird,CA10 1NB, BOX014/101/NPB/1050G/1250P ,8.581818182,47000,54.69212773,-2.662312817
F0114,Frank Bird,CA10 1NB, BOX014/101/NPL/800G/1240P ,8.651026393,47000,54.69212773,-2.662312817
G0026,Gafoor,PR1 5AJ, 10kg Base - Plain ,7.18,676000,53.76464,-2.68833
G0026,Gafoor,PR1 5AJ, 10kg Lid - Plain ,7.18,676000,53.76464,-2.68833
G0026,Gafoor,PR1 5AJ, 20kg Base - Plain ,9.56,3744000,53.76464,-2.68833
G0026,Gafoor,PR1 5AJ, 20kg Lid - Plain ,9.56,3744000,53.76464,-2.68833
G0026,Gafoor,PR1 5AJ, 20kg Base - BOX005 stock box - full load ,9.555555556,3744000,53.76464,-2.68833
G0026,Gafoor,PR1 5AJ, 20kg Lid - BOX005 stock box - full load ,9.56,3744000,53.76464,-2.68833
G0026,Gafoor,PR1 5AJ, 20kg Base - BOX005 stock box -  ADHOC full load ,9.555555556,3744000,53.76464,-2.68833
G0026,Gafoor,PR1 5AJ, 20kg Lid - BOX005 stock box - ADHOC full load ,9.56,3744000,53.76464,-2.68833
G0026,Gafoor - minimum 1 loads a week - £0.49p box,PR1 5AJ, 10kg Base - BOX011 GAFOOR box ,8.5,218400,53.76464,-2.68833
G0026,Gafoor - minimum 1 loads a week - £0.49p box,PR1 5AJ, 10kg Lid - BOX011 GAFOOR box ,8.5,218400,53.76464,-2.68833
G0026,Gafoor - minimum 1 loads a week - £0.79p box,PR1 5AJ, 20kg Lid - BOX005 GAFOOR box - PRINTED ,9.56,218400,53.76464,-2.68833
G0026,Gafoor - minimum 1 loads a week - £0.79p box,PR1 5AJ, 20kg Base - BOX005 GAFOOR box ,9.56,936000,53.76464,-2.68833
G0026,Gafoor - minimum 1 loads a week - £0.79p box,PR1 5AJ, 20kg Lid - BOX005 GAFOOR box ,9.56,936000,53.76464,-2.68833
G0026,Gafoor - minimum 2 loads a week - £0.78p box,PR1 5AJ, 20kg Base - BOX005 GAFOOR box ,9.56,1872000,53.76464,-2.68833
G0026,Gafoor - minimum 2 loads a week - £0.78p box,PR1 5AJ, 20kg Lid - BOX005 GAFOOR box ,9.56,1872000,53.76464,-2.68833
G0026,Gafoor - minimum 3 loads a week - £0.77p box,PR1 5AJ, 20kg Base - BOX005 GAFOOR box ,9.56,2808000,53.76464,-2.68833
G0026,Gafoor - minimum 3 loads a week - £0.77p box,PR1 5AJ, 20kg Lid - BOX005 GAFOOR box ,9.56,2808000,53.76464,-2.68833
G0026,Gafoor - minimum 4 loads a week - £0.76p box,PR1 5AJ, 20kg Base - BOX005 GAFOOR box ,9.56,3744000,53.76464,-2.68833
G0026,Gafoor - minimum 4 loads a week - £0.76p box,PR1 5AJ, 20kg Lid - BOX005 GAFOOR box ,9.56,3744000,53.76464,-2.68833
G0026,Gafoor - minimum 5 loads a week - £0.75p box,PR1 5AJ, 20kg Base - BOX005 GAFOOR box ,9.56,4680000,53.76464,-2.68833
G0026,Gafoor - minimum 5 loads a week - £0.75p box,PR1 5AJ, 20kg Lid - BOX005 GAFOOR box ,9.56,4680000,53.76464,-2.68833
G0063,Geo Deverau,WN8 9TA, Box F501 base ,30.27777778,1800,53.5408,-2.78214
G0063,Geo Deverau,WN8 9TA, BoxF501 lid ,30.27777778,1800,53.5408,-2.78214
G0063,Geo Deverau,WN8 9TA, Box039 Printed lid ,10.30769231,22000,53.5408,-2.78214
G0063,Geo Deverau,WN8 9TA, Box039 base ,10.30769231,22000,53.5408,-2.78214
G0147,Grampian,AB21 0BG, BOX001/101/LPB/1000G/1240P ,42.58684864,67500,57.21286703,-2.200997433
G0147,Grampian,AB21 0BG, BOX001/101/YPL/1000G/1250P ,42.24615385,67600,57.21286703,-2.200997433
G0147,Grampian,AB21 0BG, BOXF500/101/DPB/850G/2240P ,23.57486264,71700,57.21286703,-2.200997433
G0147,Grampian,AB21 0BG, BOXF500/101/DPL/700G/2240P ,23.57486264,71700,57.21286703,-2.200997433
G0147,Grampian,AB21 0BG, BOXF501/101/DPB/950G/1800P ,29.33760684,74700,57.21286703,-2.200997433
G0147,Grampian,AB21 0BG, BOXF501/101/DPL/750G/1800P ,29.33760684,88200,57.21286703,-2.200997433
G0147,Grampian - Q2 price,AB21 0BG, BOX001/101/LPB/1000G/1240P ,42.58684864,67500,57.21286703,-2.200997433
G0147,Grampian - Q2 price,AB21 0BG, BOX001/101/YPL/1000G/1250P ,42.24615385,67600,57.21286703,-2.200997433
G0147,Grampian - Q2 price,AB21 0BG, BOXF500/101/DPB/850G/2240P ,23.57486264,71700,57.21286703,-2.200997433
G0147,Grampian - Q2 price,AB21 0BG, BOXF500/101/DPL/700G/2240P ,23.57486264,71700,57.21286703,-2.200997433
G0147,Grampian - Q2 price,AB21 0BG, BOXF501/101/DPB/950G/1800P ,29.33760684,74700,57.21286703,-2.200997433
G0147,Grampian - Q2 price,AB21 0BG, BOXF501/101/DPL/750G/1800P ,29.33760684,88200,57.21286703,-2.200997433
G0134,Grove (part of 2SFG),H18 AR26, BOX008/102/NPL/G0134/01/1000G ,80.76923077,177800,,
G0134,Grove (part of 2SFG),H18 AR26, BOX045/102/NPB/900G/1800P ,44.87179487,23800,,
G0134,Grove (part of 2SFG),H18 AR26, BOX045/102/YPB/900G/2400P ,33.65384615,229000,,
G0134,Grove (part of 2SFG),H18 AR26, BOX048/102/NPL/700G/2400P ,33.65384615,14400,,
G0134,Grove (part of 2SFG),H18 AR26, BOX048/102/YPL/800G/2400P ,33.65384615,15400,,
G0134,Grove (part of 2SFG),H18 AR26, BOX050/102/NPB/G0134/01/1250G ,80.76923077,0,,
G0134,Grove (part of 2SFG),H18 AR26, BOX092/102/NPB/1250G/960P ,84.13461538,0,,
G0134,Grove (part of 2SFG),H18 AR26, BOX092/102/NPL/G0134/01/1000G ,84.13461538,0,,
G0134,Grove (part of 2SFG),H18 AR26, BOX086/102/NPB/1150G/1000P ,47.81,35000,,
G0134,Grove (part of 2SFG),H18 AR26, BOX086/102/NPL/800G/1000P ,47.81,35000,,
